,indexacao,category_id
8116,"Alteração, Lei de Responsabilidade Fiscal, exclusão, cálculo, limite máximo, despesa administrativa , pessoal, Estados, (DF), serviços, atendimento, população, unidade de saúde, hospital público, professor, escola pública, âmbito municipal.",1
66322,"Criação, Dia Nacional da Mulher Empresária, comemoração, agosto,   mercado de trabalho, discriminação.",0
55602,"Alteração, Constituição Federal, Judiciário, inclusão, membros, Defensoria Pública, composição, (TRF), Tribunal de Justiça, Estados, (DF), Territórios Federais, exigência, tempo de serviço, cargo de carreira.",1
29828,"Criação, Zona Franca, Município, São Luís, (MA), desenvolvimento econômico, desenvolvimento regional, integração, parque industrial, importação, exportação, mercadoria estrangeira, regime fiscal, suspensão, (IPI), imposto de importação, Secretaria da Receita Federal, fiscalização.",3
29358,"Critérios, liberação, recursos, convênio, construção, obra pública, orçamento, União.",1
44977,"Criação, Plano Especial de Cargos, (SUFRAMA), (EMBRATUR), Gratificação de Qualificação, requisitos, jornada de trabalho.   _ Criação, Gratificação Temporária das Unidades Gestoras do Sistemas Estruturadores da Administração Pública Federal, gestor, Planejamento, Orçamento, Administração Financeira, Contabilidade, Controle Interno, Informações Organizacionais, Documento, Arquivo, Pessoal, Informática, Serviços Gerais.   _ Aumento, percentual, Gratificação de Desempenho de Atividade Tributária, Gratificação de Incremento da Fiscalização e da Arrecadação, servidor, aposentado, carreira, Auditoria da Receita Federal, Auditoria-Fiscal da Previdência Social, Auditoria-Fiscal do Trabalho.   _ Aumento, vencimento básico, Analista de Finanças e Controle, Analista de Planejamento e Orçamento, Analista de Comércio Exterior, Gestor, nível superior, nível médio, (IPEA), (CVM), (SUSEP), Técnico de Planejamento e Orçamento, Técnico de Finanças e Controle, Diplomata, Oficial de Chancelaria, Assistente de Chancelaria, Serviço Exterior Brasileiro, fixação, valor, pontuação, Gratificação de Desempenho da Atividade de Apoio Técnico-Administrativo da Comissão de Valores Mobiliários.   _ Criação, Gratificação Específica de Apoio Técnico e Administrativo ao Serviço Exterior Brasileiro, Gratificação Especial de Função Militar, Polícia Militar, Corpo de Bombeiros, ex-território federal, Distrito Federal, (RJ), tabela, anexo, valor.",1
12823,"Obrigatoriedade, União Federal, estados, (DF), municípios, poder público, autarquia, empresa pública, (ONG), sociedade de economia mista, transparência administrativa, recebimento, divulgação, (Internet), informações, atividade, nome, empregado, pessoa física, pessoa jurídica, recebimento, subsídio, remuneração, salário, valor, recursos públicos, destinação, aplicação de recursos, pena de reclusão, infrator.",1
65004,"Criação, Dia Nacional da Diplomacia Cultural, comemoração, junho, homenagem póstuma, embaixador, concessão, Medalha Embaixador Wladimir do Amaral Murtinho, fixação, período, discussão, aprovação, Plano Nacional Estratégico de Cooperação e Diplomacia Cultural,",0
18059,"Obrigatoriedade, (SUS), fornecimento, lente de grau, cirurgia, portador, doença, catarata.",0
51916,"Critério, dedução, Imposto de Renda das Pessoas Jurídicas (IRPJ), doação, Instituição de Ensino Superior (IES), pesquisa científica, saúde, biologia, tecnologia, física (ciência), química (ciência), matemática.",0
52451,"Alteração, Lei de Benefícios da Previdência Social, concessão, salário-maternidade,  adoção judicial, guarda judicial, criança, menor.",0
21292,"Criação, Dia Nacional da Ufologia, comemoração,  junho.",2
44515,"Criação, Dia Nacional da Segurança Pública, comemoração, outubro.",2
32956,"Sustação, Portaria, Ministério do Planejamento, Orçamento e Gestão, suspensão, autorização, concurso público, provimento, cargo público, Administração pública federal.",1
53506,"Concessão, aposentadoria especial, segurado, Regime Geral de Previdência Social,   riscos, trabalhador, empresa, fabricação, produto, carvão, grafita, período, carência, cálculo, salário de benefício.",0
38712,"Obrigatoriedade, concessionária, serviços públicos, Estados, manutenção, programa social, população carente.",0
65671,"Alteração, Código Penal, crime praticado por funcionário público contra a administração em geral, tipicidade penal, enriquecimento ilícito, agente público, prisão, confisco de bens, agravação penal.",1
31205,"Denominação, trevo viário, rodovia federal, Três Corações (MG), homenagem, atleta profissional, futebol.",2
56562,"Criação, Dia Nacional da Vaquejada, comemoração, junho.",2
41901,"Criação, fundo, administração, União Federal, objetivo, manutenção, segurança,  instalação nuclear, instalação radioativa, remoção, material radioativo, material nuclear, abandono, perda, comissionamento, capacidade técnica, recursos financeiros, operador, origem, recursos orçamentários, cota, pagamento, pessoa jurídica, responsável, utilização, armazenamento.",3
35277,"Alteração, lei federal, inclusão, beneficiário, (Reidi), pessoas, inscrição, (CNPJ), implantação, infra-estrutura, obra pública, oleoduto, gasoduto, rodovia,  hidrovia, trem urbano, produção, energia hidráulica, energia solar, energia térmica, energia nuclear, energia eólica, critérios, pessoa jurídica, utilização, crédito tributário, (PIS-PASEP), (COFINS), tributação não-cumulativa, desoneração tributária, restituição, compensação, saldo, autorização, prorrogação, prazo, benefício fiscal, período, duração, construção.",3
26874,"Criação, Dia Nacional do Médico Psiquiatra, celebração, agosto.",2
19205,"Obrigatoriedade, placa, advertência, lanchonete, riscos(segurança), saúde, sanduíche, descumprimento, penalidade,  Código de Defesa do Consumidor.",0
38633,"Criação, Dia Nacional da Silvicultura, comemoração, dezembro.",2
46978,"Inscrição, nome, político, Livro dos Heróis da Pátria.",2
64117,"Criação, Dia Nacional do Teatro Acessível: Arte, Prazer e Direitos, setembro, comemoração, acessibilidade.",0
66325,"Dispensa, execução judicial, dívida, mutuário, casa própria, imóvel, (SFH), exceção, inadimplemento, obrigação, natureza contratual, financiamento, (CEF).",3
36317,"Criação, área de livre comércio, importação, exportação, município, Guaíra, (PR), regime fiscal, regime especial, objetivo, desenvolvimento regional, desenvolvimento econômico, oportunidade, emprego, mercadoria estrangeira, produto importado, nacionalização, destinação, área, isenção, impostos, produto indrustrializado, limitações, benefício, garantia, população.",0
4992,"Denominação, viaduto, rodovia, Cajati (SP).",2
19392,"EXTINÇÃO, CORREÇÃO MONETARIA, SALDO DEVEDOR, CONTRATO, FINANCIAMENTO, IMOVEL, CASA PROPRIA, (SFH), REDUÇÃO, PRAZO, AMORTIZAÇÃO, DIVIDA.",3
52257,"Garantia, atendimento preferencial, idoso, criança, adolescente, pessoa portadora de deficiência, prioridade, julgamento, processo judicial.",0
61827,"Criação, Conselho Nacional de Política Indigenista, vinculação, Ministério da Justiça, órgão colegiado, órgão deliberativo, competência, acompanhamento, avaliação, execução, Política Nacional Indigenista, integração, órgão público, (ONG), atuação, comunidade indígena, incentivo, políticas públicas, convocação, Conferência Nacional, campanha educativa, acompanhamento, Orçamento Geral da União, composição paritária, representação, membros, indicação, Executivo, Presidente, (Funai), (Funasa), (Incra), (Ibama), representante, organização, grupo indígena, Região Amazônica, Região Nordeste, Região Sul, Região Sudeste, Região Centro-Oeste, entidade, defesa, direitos, índio, comprovação, documentação, duração, mandato, estrutura organizacional, diretoria, funcionamento, participação, Ministério Público Federal, Advocacia-Geral da União. _ Alteração, competência, (Funai), respeito, diretrizes, Conselho Nacional de Política Indigenista, revogação, decreto-lei federal.",1
64216,"Aplicação, Constituição Federal, responsabilidade civil, autorização, União Federal, criação, Comissão Especial, Secretaria Especial dos Direitos Humanos, reconhecimento, trabalhador, vítima, danos nucleares, Usina, beneficiamento, monazita, (NUCLEMON),  concessão, indenização, pensões, fixação, limite mínimo, limite máximo, valor, prazo, apresentação requerimento.",1
65968,"Alteração, legislação tributária federal, autorização, dedução, imposto de renda, pessoa física, educação, aprendizagem, curso, língua estrangeira.",3
47836,"Denominação, Mossoró (RN), Capital do Semiárido.",2
28578,"Criação, Dia Nacional da Fé Cristâ, comemoração, dezembro.",2
62117,"Proibição, desconto, consignação em folha de pagamento, empréstimo, financiamento, operação financeira, créditos, penhor, servidor público civil, combate, agiotagem.",1
25765,"Constituição Federal (1988),obrigatoriedade, procedimento administrativo, transição, Governador, Estado (ente federado), Distrito Federal, Presidente da República, Prefeito, troca, mandato eletivo, nomeação, Comissão de Transição, descumprimento, crime de responsabilidade.",1
27650,"Aprovação, ato internacional, Instrumento de Emenda à Constituição da Organização Internacional do Trabalho, (OIT), revogação, Convenção Internacional, desuso, proposta, Conselho de Administração, votação, maioria de dois terços, delegado.",0
29019,"Aumento, licença-maternidade, ocorrência, nascimento prematuro.",0
18115,"Alteração, Código de Trânsito Brasileiro, Carteira Nacional de Habilitação (CNH), obrigatoriedade, fotografia, CPF, motorista, equivalência, documento de identidade, território nacional.",0
15827,"Aprovação, rádio comunitária, Paranaguá (PR).",0
10678,"Incentivo tributáriol, benefício fiscal, pessoa física, pessoa jurídica, Imposto sobre a Propriedade Territorial Rural (ITR), Imposto sobre a Renda da Pessoa Física (IRPF), Imposto de Renda das Pessoas Jurídicas (IRPJ), proprietário rural, imóvel rural, recuperação florestal, dragagem, curso de água,  rio,  nascente d'água , desconto, juros, financiamento, crédito rural. _Alteração, Código Florestal (2012), critério, subvenção, proprietário rural, Cota de Reserva Ambiental (CRA).  _Alteração, Lei de Gestão de Florestas Públicas, recursos, Fundo Nacional de Desenvolvimento Florestal (FNDF), compensação financeira, pessoa física, preservação, conservação, cobertura vegetal, imóvel rural.   _Alteração, lei federal, subvenção econômica, encargo financeiro, desconto, operação financeira, crédito rural, Cota de Reserva Ambiental (CRA).",0
